"","NAME","Year","Month","Day","TMAX","TMIN"
"6005","HANOVER, NH US",1909,11,23,56,28
"6006","HANOVER, NH US",1909,11,24,31,25
"6007","HANOVER, NH US",1909,11,25,36,26
"6008","HANOVER, NH US",1909,11,26,34,28
"6009","HANOVER, NH US",1909,11,27,42,22
"6010","HANOVER, NH US",1909,11,28,44,16
"6011","HANOVER, NH US",1909,11,29,38,24
"6012","HANOVER, NH US",1909,11,30,32,14
"6013","HANOVER, NH US",1909,12,1,33,2
"6014","HANOVER, NH US",1909,12,2,34,25
"6015","HANOVER, NH US",1909,12,3,37,23
"6016","HANOVER, NH US",1909,12,4,37,30
"6017","HANOVER, NH US",1909,12,5,44,29
"6018","HANOVER, NH US",1909,12,6,45,25
"6019","HANOVER, NH US",1909,12,7,36,20
"6020","HANOVER, NH US",1909,12,8,35,24
"6021","HANOVER, NH US",1909,12,9,28,14
"6022","HANOVER, NH US",1909,12,10,28,17
"6023","HANOVER, NH US",1909,12,11,26,11
"6024","HANOVER, NH US",1909,12,12,23,8
"6025","HANOVER, NH US",1909,12,13,29,6
"6026","HANOVER, NH US",1909,12,14,41,27
"6027","HANOVER, NH US",1909,12,15,38,28
"6028","HANOVER, NH US",1909,12,16,35,23
"6029","HANOVER, NH US",1909,12,17,32,11
"6030","HANOVER, NH US",1909,12,18,29,11
"6031","HANOVER, NH US",1909,12,19,29,5
"6032","HANOVER, NH US",1909,12,20,31,13
"6033","HANOVER, NH US",1909,12,21,28,12
"6034","HANOVER, NH US",1909,12,22,26,12
"6035","HANOVER, NH US",1909,12,23,35,11
"6036","HANOVER, NH US",1909,12,24,24,10
"6037","HANOVER, NH US",1909,12,25,21,6
"6038","HANOVER, NH US",1909,12,26,25,17
"6039","HANOVER, NH US",1909,12,27,24,3
"6040","HANOVER, NH US",1909,12,28,14,-7
"6041","HANOVER, NH US",1909,12,29,10,-8
"6042","HANOVER, NH US",1909,12,30,8,-10
"6043","HANOVER, NH US",1909,12,31,23,-8
"6044","HANOVER, NH US",1910,1,1,24,-15
"6045","HANOVER, NH US",1910,1,2,44,23
"6046","HANOVER, NH US",1910,1,3,28,17
"6047","HANOVER, NH US",1910,1,4,25,-14
"6048","HANOVER, NH US",1910,1,5,15,-23
"6049","HANOVER, NH US",1910,1,6,33,15
"6050","HANOVER, NH US",1910,1,7,32,13
"6051","HANOVER, NH US",1910,1,8,26,-8
"6052","HANOVER, NH US",1910,1,9,28,3
"6053","HANOVER, NH US",1910,1,10,22,6
"6054","HANOVER, NH US",1910,1,11,21,-8
"6055","HANOVER, NH US",1910,1,12,22,-4
"6056","HANOVER, NH US",1910,1,13,27,7
"6057","HANOVER, NH US",1910,1,14,18,9
"6058","HANOVER, NH US",1910,1,15,27,9
"6059","HANOVER, NH US",1910,1,16,27,-11
"6060","HANOVER, NH US",1910,1,17,27,-11
"6061","HANOVER, NH US",1910,1,18,41,4
"6062","HANOVER, NH US",1910,1,19,41,29
"6063","HANOVER, NH US",1910,1,20,36,10
"6064","HANOVER, NH US",1910,1,21,45,15
"6065","HANOVER, NH US",1910,1,22,49,34
"6066","HANOVER, NH US",1910,1,23,40,28
"6067","HANOVER, NH US",1910,1,24,36,24
"6068","HANOVER, NH US",1910,1,25,36,31
"6069","HANOVER, NH US",1910,1,26,38,20
"6070","HANOVER, NH US",1910,1,27,31,20
"6071","HANOVER, NH US",1910,1,28,35,20
"6072","HANOVER, NH US",1910,1,29,31,23
"6073","HANOVER, NH US",1910,1,30,33,22
"6074","HANOVER, NH US",1910,1,31,31,14
"6075","HANOVER, NH US",1910,2,1,26,-1
"6076","HANOVER, NH US",1910,2,2,35,2
"6077","HANOVER, NH US",1910,2,3,27,22
"6078","HANOVER, NH US",1910,2,4,36,13
"6079","HANOVER, NH US",1910,2,5,28,5
"6080","HANOVER, NH US",1910,2,6,9,-11
"6081","HANOVER, NH US",1910,2,7,5,-15
"6082","HANOVER, NH US",1910,2,8,33,-9
"6083","HANOVER, NH US",1910,2,9,38,14
"6084","HANOVER, NH US",1910,2,10,37,13
"6085","HANOVER, NH US",1910,2,11,19,-9
"6086","HANOVER, NH US",1910,2,12,28,9
"6087","HANOVER, NH US",1910,2,13,24,5
"6088","HANOVER, NH US",1910,2,14,32,-6
"6089","HANOVER, NH US",1910,2,15,37,12
"6090","HANOVER, NH US",1910,2,16,52,22
"6091","HANOVER, NH US",1910,2,17,26,14
"6092","HANOVER, NH US",1910,2,18,20,5
"6093","HANOVER, NH US",1910,2,19,26,-15
"6094","HANOVER, NH US",1910,2,20,37,-5
"6095","HANOVER, NH US",1910,2,21,51,30
"6096","HANOVER, NH US",1910,2,22,37,22
"6097","HANOVER, NH US",1910,2,23,28,11
"6098","HANOVER, NH US",1910,2,24,20,-11
"6099","HANOVER, NH US",1910,2,25,21,-18
"6100","HANOVER, NH US",1910,2,26,30,-17
"6101","HANOVER, NH US",1910,2,27,46,29
"6102","HANOVER, NH US",1910,2,28,45,38
"6103","HANOVER, NH US",1910,3,1,40,33
"6104","HANOVER, NH US",1910,3,2,41,28
"6105","HANOVER, NH US",1910,3,3,44,20
"6106","HANOVER, NH US",1910,3,4,46,19
"6107","HANOVER, NH US",1910,3,5,46,18
"6108","HANOVER, NH US",1910,3,6,54,21
"6109","HANOVER, NH US",1910,3,7,40,34
"6110","HANOVER, NH US",1910,3,8,34,24
"6111","HANOVER, NH US",1910,3,9,38,23
"6112","HANOVER, NH US",1910,3,10,36,12
"6113","HANOVER, NH US",1910,3,11,42,7
"6114","HANOVER, NH US",1910,3,12,44,18
"6115","HANOVER, NH US",1910,3,13,46,14
"6116","HANOVER, NH US",1910,3,14,41,28
"6117","HANOVER, NH US",1910,3,15,33,22
"6118","HANOVER, NH US",1910,3,16,43,13
"6119","HANOVER, NH US",1910,3,17,30,12
"6120","HANOVER, NH US",1910,3,18,36,-1
"6121","HANOVER, NH US",1910,3,19,51,12
"6122","HANOVER, NH US",1910,3,20,47,34
"6123","HANOVER, NH US",1910,3,21,49,28
"6124","HANOVER, NH US",1910,3,22,56,32
"6125","HANOVER, NH US",1910,3,23,52,29
"6126","HANOVER, NH US",1910,3,24,64,25
"6127","HANOVER, NH US",1910,3,25,71,39
"6128","HANOVER, NH US",1910,3,26,46,38
"6129","HANOVER, NH US",1910,3,27,54,33
"6130","HANOVER, NH US",1910,3,28,62,30
"6131","HANOVER, NH US",1910,3,29,72,31
"6132","HANOVER, NH US",1910,3,30,69,33
"6133","HANOVER, NH US",1910,3,31,53,39
"6134","HANOVER, NH US",1910,4,1,63,28
"6135","HANOVER, NH US",1910,4,2,61,28
"6136","HANOVER, NH US",1910,4,3,64,24
"6137","HANOVER, NH US",1910,4,4,63,24
"6138","HANOVER, NH US",1910,4,5,79,49
"6139","HANOVER, NH US",1910,4,6,78,44
"6140","HANOVER, NH US",1910,4,7,59,40
"6141","HANOVER, NH US",1910,4,8,42,33
"6142","HANOVER, NH US",1910,4,9,48,34
"6143","HANOVER, NH US",1910,4,10,41,34
"6144","HANOVER, NH US",1910,4,11,48,27
"6145","HANOVER, NH US",1910,4,12,45,28
"6146","HANOVER, NH US",1910,4,13,56,25
"6147","HANOVER, NH US",1910,4,14,59,24
"6148","HANOVER, NH US",1910,4,15,64,33
"6149","HANOVER, NH US",1910,4,16,62,27
"6150","HANOVER, NH US",1910,4,17,58,21
"6151","HANOVER, NH US",1910,4,18,53,38
"6152","HANOVER, NH US",1910,4,19,74,51
"6153","HANOVER, NH US",1910,4,20,68,52
"6154","HANOVER, NH US",1910,4,21,69,33
"6155","HANOVER, NH US",1910,4,22,53,36
"6156","HANOVER, NH US",1910,4,23,72,47
"6157","HANOVER, NH US",1910,4,24,65,50
"6158","HANOVER, NH US",1910,4,25,61,48
"6159","HANOVER, NH US",1910,4,26,64,49
"6160","HANOVER, NH US",1910,4,27,66,47
"6161","HANOVER, NH US",1910,4,28,53,32
"6162","HANOVER, NH US",1910,4,29,59,26
"6163","HANOVER, NH US",1910,4,30,63,38
"6164","HANOVER, NH US",1910,5,1,64,39
"6165","HANOVER, NH US",1910,5,2,65,42
"6166","HANOVER, NH US",1910,5,3,74,43
"6167","HANOVER, NH US",1910,5,4,47,37
"6168","HANOVER, NH US",1910,5,5,55,35
"6169","HANOVER, NH US",1910,5,6,57,25
"6170","HANOVER, NH US",1910,5,7,68,32
"6171","HANOVER, NH US",1910,5,8,75,37
"6172","HANOVER, NH US",1910,5,9,62,54
"6173","HANOVER, NH US",1910,5,10,62,38
"6174","HANOVER, NH US",1910,5,11,61,40
"6175","HANOVER, NH US",1910,5,12,62,29
"6176","HANOVER, NH US",1910,5,13,57,38
"6177","HANOVER, NH US",1910,5,14,52,41
"6178","HANOVER, NH US",1910,5,15,62,41
"6179","HANOVER, NH US",1910,5,16,71,29
"6180","HANOVER, NH US",1910,5,17,76,32
"6181","HANOVER, NH US",1910,5,18,59,45
"6182","HANOVER, NH US",1910,5,19,60,43
"6183","HANOVER, NH US",1910,5,20,79,32
"6184","HANOVER, NH US",1910,5,21,64,53
"6185","HANOVER, NH US",1910,5,22,72,52
"6186","HANOVER, NH US",1910,5,23,67,50
"6187","HANOVER, NH US",1910,5,24,84,60
"6188","HANOVER, NH US",1910,5,25,79,61
"6189","HANOVER, NH US",1910,5,26,68,53
"6190","HANOVER, NH US",1910,5,27,69,41
"6191","HANOVER, NH US",1910,5,28,74,43
"6192","HANOVER, NH US",1910,5,29,79,45
"6193","HANOVER, NH US",1910,5,30,64,53
"6194","HANOVER, NH US",1910,5,31,62,50
"6195","HANOVER, NH US",1910,6,1,51,42
"6196","HANOVER, NH US",1910,6,2,62,46
"6197","HANOVER, NH US",1910,6,3,68,41
"6198","HANOVER, NH US",1910,6,4,62,36
"6199","HANOVER, NH US",1910,6,5,68,29
"6200","HANOVER, NH US",1910,6,6,60,43
"6201","HANOVER, NH US",1910,6,7,62,43
"6202","HANOVER, NH US",1910,6,8,66,47
"6203","HANOVER, NH US",1910,6,9,76,41
"6204","HANOVER, NH US",1910,6,10,60,52
"6205","HANOVER, NH US",1910,6,11,57,52
"6206","HANOVER, NH US",1910,6,12,58,52
"6207","HANOVER, NH US",1910,6,13,78,53
"6208","HANOVER, NH US",1910,6,14,86,54
"6209","HANOVER, NH US",1910,6,15,86,54
"6210","HANOVER, NH US",1910,6,16,72,53
"6211","HANOVER, NH US",1910,6,17,76,58
"6212","HANOVER, NH US",1910,6,18,73,59
"6213","HANOVER, NH US",1910,6,19,82,58
"6214","HANOVER, NH US",1910,6,20,88,50
"6215","HANOVER, NH US",1910,6,21,87,56
"6216","HANOVER, NH US",1910,6,22,87,55
"6217","HANOVER, NH US",1910,6,23,79,60
"6218","HANOVER, NH US",1910,6,24,76,47
"6219","HANOVER, NH US",1910,6,25,77,49
"6220","HANOVER, NH US",1910,6,26,83,48
"6221","HANOVER, NH US",1910,6,27,81,61
"6222","HANOVER, NH US",1910,6,28,79,62
"6223","HANOVER, NH US",1910,6,29,77,50
"6224","HANOVER, NH US",1910,6,30,82,49
"6225","HANOVER, NH US",1910,7,2,85,58
"6226","HANOVER, NH US",1910,7,3,85,60
"6227","HANOVER, NH US",1910,7,4,74,60
"6228","HANOVER, NH US",1910,7,5,84,46
"6229","HANOVER, NH US",1910,7,6,89,49
"6230","HANOVER, NH US",1910,7,7,86,54
"6231","HANOVER, NH US",1910,7,8,87,62
"6232","HANOVER, NH US",1910,7,9,92,56
"6233","HANOVER, NH US",1910,7,10,95,62
"6234","HANOVER, NH US",1910,7,11,88,66
"6235","HANOVER, NH US",1910,7,12,87,53
"6236","HANOVER, NH US",1910,7,13,85,67
"6237","HANOVER, NH US",1910,7,14,88,51
"6238","HANOVER, NH US",1910,7,15,86,52
"6239","HANOVER, NH US",1910,7,16,71,57
"6240","HANOVER, NH US",1910,7,17,75,47
"6241","HANOVER, NH US",1910,7,18,78,46
"6242","HANOVER, NH US",1910,7,19,78,55
"6243","HANOVER, NH US",1910,7,20,83,52
"6244","HANOVER, NH US",1910,7,21,86,53
"6245","HANOVER, NH US",1910,7,22,73,59
"6246","HANOVER, NH US",1910,7,23,84,58
"6247","HANOVER, NH US",1910,7,24,93,57
"6248","HANOVER, NH US",1910,7,25,87,64
"6249","HANOVER, NH US",1910,7,26,78,62
"6250","HANOVER, NH US",1910,7,27,87,58
"6251","HANOVER, NH US",1910,7,28,81,59
"6252","HANOVER, NH US",1910,7,29,84,50
"6253","HANOVER, NH US",1910,7,30,81,58
"6254","HANOVER, NH US",1910,7,31,72,53
"6255","HANOVER, NH US",1910,8,1,83,45
"6256","HANOVER, NH US",1910,8,2,73,57
"6257","HANOVER, NH US",1910,8,3,83,52
"6258","HANOVER, NH US",1910,8,4,72,62
"6259","HANOVER, NH US",1910,8,5,71,57
"6260","HANOVER, NH US",1910,8,6,71,57
"6261","HANOVER, NH US",1910,8,7,76,53
"6262","HANOVER, NH US",1910,8,8,82,49
"6263","HANOVER, NH US",1910,8,9,81,54
"6264","HANOVER, NH US",1910,8,10,70,59
"6265","HANOVER, NH US",1910,8,11,79,59
"6266","HANOVER, NH US",1910,8,12,80,54
"6267","HANOVER, NH US",1910,8,13,86,49
"6268","HANOVER, NH US",1910,8,14,87,51
"6269","HANOVER, NH US",1910,8,15,88,58
"6270","HANOVER, NH US",1910,8,16,74,62
"6271","HANOVER, NH US",1910,8,17,76,52
"6272","HANOVER, NH US",1910,8,18,73,48
"6273","HANOVER, NH US",1910,8,19,74,53
"6274","HANOVER, NH US",1910,8,20,77,42
"6275","HANOVER, NH US",1910,8,21,84,45
"6276","HANOVER, NH US",1910,8,22,83,53
"6277","HANOVER, NH US",1910,8,23,82,52
"6278","HANOVER, NH US",1910,8,24,81,63
"6279","HANOVER, NH US",1910,8,25,86,62
"6280","HANOVER, NH US",1910,8,26,75,49
"6281","HANOVER, NH US",1910,8,27,76,36
"6282","HANOVER, NH US",1910,8,28,79,41
"6283","HANOVER, NH US",1910,8,29,79,46
"6284","HANOVER, NH US",1910,8,30,77,38
"6285","HANOVER, NH US",1910,8,31,64,52
"6286","HANOVER, NH US",1910,9,1,72,57
"6287","HANOVER, NH US",1910,9,2,74,45
"6288","HANOVER, NH US",1910,9,3,65,45
"6289","HANOVER, NH US",1910,9,4,82,53
"6290","HANOVER, NH US",1910,9,5,73,57
"6291","HANOVER, NH US",1910,9,6,64,60
"6292","HANOVER, NH US",1910,9,7,77,60
"6293","HANOVER, NH US",1910,9,8,79,56
"6294","HANOVER, NH US",1910,9,9,76,50
"6295","HANOVER, NH US",1910,9,10,71,36
"6296","HANOVER, NH US",1910,9,11,75,38
"6297","HANOVER, NH US",1910,9,12,79,43
"6298","HANOVER, NH US",1910,9,13,80,53
"6299","HANOVER, NH US",1910,9,14,67,47
"6300","HANOVER, NH US",1910,9,15,72,37
"6301","HANOVER, NH US",1910,9,16,72,40
"6302","HANOVER, NH US",1910,9,17,75,40
"6303","HANOVER, NH US",1910,9,18,73,42
"6304","HANOVER, NH US",1910,9,19,57,46
"6305","HANOVER, NH US",1910,9,20,72,46
"6306","HANOVER, NH US",1910,9,21,75,48
"6307","HANOVER, NH US",1910,9,22,61,39
"6308","HANOVER, NH US",1910,9,23,66,33
"6309","HANOVER, NH US",1910,9,24,62,50
"6310","HANOVER, NH US",1910,9,25,71,47
"6311","HANOVER, NH US",1910,9,26,72,52
"6312","HANOVER, NH US",1910,9,27,60,46
"6313","HANOVER, NH US",1910,9,28,70,51
"6314","HANOVER, NH US",1910,9,29,70,43
"6315","HANOVER, NH US",1910,9,30,71,36
"6316","HANOVER, NH US",1910,10,1,70,36
"6317","HANOVER, NH US",1910,10,2,62,38
"6318","HANOVER, NH US",1910,10,3,66,34
"6319","HANOVER, NH US",1910,10,4,75,47
"6320","HANOVER, NH US",1910,10,5,83,68
"6321","HANOVER, NH US",1910,10,6,85,63
"6322","HANOVER, NH US",1910,10,7,72,42
"6323","HANOVER, NH US",1910,10,8,62,31
"6324","HANOVER, NH US",1910,10,9,52,32
"6325","HANOVER, NH US",1910,10,10,57,40
"6326","HANOVER, NH US",1910,10,11,68,32
"6327","HANOVER, NH US",1910,10,12,52,37
"6328","HANOVER, NH US",1910,10,13,54,27
"6329","HANOVER, NH US",1910,10,14,56,32
"6330","HANOVER, NH US",1910,10,15,47,41
"6331","HANOVER, NH US",1910,10,16,67,40
"6332","HANOVER, NH US",1910,10,17,69,33
"6333","HANOVER, NH US",1910,10,18,72,31
"6334","HANOVER, NH US",1910,10,19,82,38
"6335","HANOVER, NH US",1910,10,20,72,50
"6336","HANOVER, NH US",1910,10,21,62,38
"6337","HANOVER, NH US",1910,10,22,46,28
"6338","HANOVER, NH US",1910,10,23,50,38
"6339","HANOVER, NH US",1910,10,24,57,37
"6340","HANOVER, NH US",1910,10,25,56,34
"6341","HANOVER, NH US",1910,10,26,48,31
"6342","HANOVER, NH US",1910,10,27,42,33
"6343","HANOVER, NH US",1910,10,28,52,32
"6344","HANOVER, NH US",1910,10,29,45,25
"6345","HANOVER, NH US",1910,10,30,47,26
"6346","HANOVER, NH US",1910,10,31,41,18
"6347","HANOVER, NH US",1910,11,1,56,20
"6348","HANOVER, NH US",1910,11,2,63,26
"6349","HANOVER, NH US",1910,11,3,50,32
"6350","HANOVER, NH US",1910,11,4,48,37
"6351","HANOVER, NH US",1910,11,5,50,42
"6352","HANOVER, NH US",1910,11,6,47,35
"6353","HANOVER, NH US",1910,11,7,45,25
"6354","HANOVER, NH US",1910,11,8,43,25
"6355","HANOVER, NH US",1910,11,9,42,22
"6356","HANOVER, NH US",1910,11,10,39,23
"6357","HANOVER, NH US",1910,11,11,45,32
"6358","HANOVER, NH US",1910,11,12,40,20
"6359","HANOVER, NH US",1910,11,13,39,18
"6360","HANOVER, NH US",1910,11,14,40,28
"6361","HANOVER, NH US",1910,11,15,38,25
"6362","HANOVER, NH US",1910,11,16,36,19
"6363","HANOVER, NH US",1910,11,17,39,30
"6364","HANOVER, NH US",1910,11,18,42,25
"6365","HANOVER, NH US",1910,11,19,33,24
"6366","HANOVER, NH US",1910,11,20,37,21
"6367","HANOVER, NH US",1910,11,21,35,12
"6368","HANOVER, NH US",1910,11,22,34,18
"6369","HANOVER, NH US",1910,11,23,43,23
"6370","HANOVER, NH US",1910,11,24,45,27
"6371","HANOVER, NH US",1910,11,25,42,29
"6372","HANOVER, NH US",1910,11,26,38,30
"6373","HANOVER, NH US",1910,11,27,38,29
"6374","HANOVER, NH US",1910,11,28,36,27
"6375","HANOVER, NH US",1910,11,29,33,28
"6376","HANOVER, NH US",1910,11,30,38,31
"6377","HANOVER, NH US",1910,12,1,32,24
"6378","HANOVER, NH US",1910,12,2,30,21
"6379","HANOVER, NH US",1910,12,3,26,9
"6380","HANOVER, NH US",1910,12,4,22,4
"6381","HANOVER, NH US",1910,12,5,19,6
"6382","HANOVER, NH US",1910,12,6,10,-6
"6383","HANOVER, NH US",1910,12,7,22,-6
"6384","HANOVER, NH US",1910,12,8,30,2
"6385","HANOVER, NH US",1910,12,9,23,-1
"6386","HANOVER, NH US",1910,12,10,17,-14
"6387","HANOVER, NH US",1910,12,11,9,-14
"6388","HANOVER, NH US",1910,12,12,23,-13
"6389","HANOVER, NH US",1910,12,13,22,-9
"6390","HANOVER, NH US",1910,12,14,35,1
"6391","HANOVER, NH US",1910,12,15,36,2
"6392","HANOVER, NH US",1910,12,16,12,-4
"6393","HANOVER, NH US",1910,12,17,17,-14
"6394","HANOVER, NH US",1910,12,18,28,-1
"6395","HANOVER, NH US",1910,12,19,37,20
"6396","HANOVER, NH US",1910,12,20,37,14
"6397","HANOVER, NH US",1910,12,21,25,9
"6398","HANOVER, NH US",1910,12,22,17,-5
"6399","HANOVER, NH US",1910,12,23,32,-6
"6400","HANOVER, NH US",1910,12,24,37,31
"6401","HANOVER, NH US",1910,12,25,34,5
"6402","HANOVER, NH US",1910,12,26,18,-5
"6403","HANOVER, NH US",1910,12,27,30,18
"6404","HANOVER, NH US",1910,12,28,35,22
"6405","HANOVER, NH US",1910,12,29,39,22
"6406","HANOVER, NH US",1910,12,30,42,2
"6407","HANOVER, NH US",1910,12,31,5,-12
"6408","HANOVER, NH US",1911,1,1,35,0
"6409","HANOVER, NH US",1911,1,2,46,31
"6410","HANOVER, NH US",1911,1,3,45,30
"6411","HANOVER, NH US",1911,1,4,30,1
"6412","HANOVER, NH US",1911,1,5,20,-9
"6413","HANOVER, NH US",1911,1,6,21,5
"6414","HANOVER, NH US",1911,1,7,34,15
"6415","HANOVER, NH US",1911,1,8,38,7
"6416","HANOVER, NH US",1911,1,9,38,24
"6417","HANOVER, NH US",1911,1,10,35,13
"6418","HANOVER, NH US",1911,1,11,45,16
"6419","HANOVER, NH US",1911,1,12,38,15
"6420","HANOVER, NH US",1911,1,13,30,8
"6421","HANOVER, NH US",1911,1,14,33,28
"6422","HANOVER, NH US",1911,1,15,32,9
"6423","HANOVER, NH US",1911,1,16,10,-6
"6424","HANOVER, NH US",1911,1,17,12,-5
"6425","HANOVER, NH US",1911,1,18,21,-9
"6426","HANOVER, NH US",1911,1,19,32,-1
"6427","HANOVER, NH US",1911,1,20,30,8
"6428","HANOVER, NH US",1911,1,21,45,22
"6429","HANOVER, NH US",1911,1,22,34,10
"6430","HANOVER, NH US",1911,1,23,33,5
"6431","HANOVER, NH US",1911,1,24,40,10
"6432","HANOVER, NH US",1911,1,25,35,23
"6433","HANOVER, NH US",1911,1,26,32,19
"6434","HANOVER, NH US",1911,1,27,35,27
"6435","HANOVER, NH US",1911,1,28,36,15
"6436","HANOVER, NH US",1911,1,29,35,4
"6437","HANOVER, NH US",1911,1,30,42,5
"6438","HANOVER, NH US",1911,1,31,12,-4
"6439","HANOVER, NH US",1911,2,1,17,-4
"6440","HANOVER, NH US",1911,2,2,15,5
"6441","HANOVER, NH US",1911,2,3,23,10
"6442","HANOVER, NH US",1911,2,4,40,12
"6443","HANOVER, NH US",1911,2,5,38,-4
"6444","HANOVER, NH US",1911,2,6,5,-19
"6445","HANOVER, NH US",1911,2,7,18,4
"6446","HANOVER, NH US",1911,2,8,26,14
"6447","HANOVER, NH US",1911,2,9,34,19
"6448","HANOVER, NH US",1911,2,10,30,12
"6449","HANOVER, NH US",1911,2,11,30,9
"6450","HANOVER, NH US",1911,2,12,25,4
"6451","HANOVER, NH US",1911,2,13,23,17
"6452","HANOVER, NH US",1911,2,14,28,9
"6453","HANOVER, NH US",1911,2,15,26,-10
"6454","HANOVER, NH US",1911,2,16,35,-15
"6455","HANOVER, NH US",1911,2,17,34,3
"6456","HANOVER, NH US",1911,2,18,38,22
"6457","HANOVER, NH US",1911,2,19,28,5
"6458","HANOVER, NH US",1911,2,20,11,-3
"6459","HANOVER, NH US",1911,2,21,25,2
"6460","HANOVER, NH US",1911,2,22,30,0
"6461","HANOVER, NH US",1911,2,23,28,5
"6462","HANOVER, NH US",1911,2,24,30,12
"6463","HANOVER, NH US",1911,2,25,46,5
"6464","HANOVER, NH US",1911,2,26,51,14
"6465","HANOVER, NH US",1911,2,27,46,18
"6466","HANOVER, NH US",1911,2,28,19,2
"6467","HANOVER, NH US",1911,3,1,30,-4
"6468","HANOVER, NH US",1911,3,2,36,22
"6469","HANOVER, NH US",1911,3,3,34,1
"6470","HANOVER, NH US",1911,3,4,31,2
"6471","HANOVER, NH US",1911,3,5,21,4
"6472","HANOVER, NH US",1911,3,6,29,9
"6473","HANOVER, NH US",1911,3,7,27,-8
"6474","HANOVER, NH US",1911,3,8,44,-8
"6475","HANOVER, NH US",1911,3,9,53,-2
"6476","HANOVER, NH US",1911,3,10,38,26
"6477","HANOVER, NH US",1911,3,11,43,14
"6478","HANOVER, NH US",1911,3,12,37,18
"6479","HANOVER, NH US",1911,3,13,41,25
"6480","HANOVER, NH US",1911,3,14,51,12
"6481","HANOVER, NH US",1911,3,15,52,26
"6482","HANOVER, NH US",1911,3,16,36,-10
"6483","HANOVER, NH US",1911,3,17,30,4
"6484","HANOVER, NH US",1911,3,18,41,21
"6485","HANOVER, NH US",1911,3,19,40,4
"6486","HANOVER, NH US",1911,3,20,44,26
"6487","HANOVER, NH US",1911,3,21,36,22
"6488","HANOVER, NH US",1911,3,22,41,19
"6489","HANOVER, NH US",1911,3,23,42,13
"6490","HANOVER, NH US",1911,3,24,22,6
"6491","HANOVER, NH US",1911,3,25,42,-5
"6492","HANOVER, NH US",1911,3,26,55,19
"6493","HANOVER, NH US",1911,3,27,49,36
"6494","HANOVER, NH US",1911,3,28,45,28
"6495","HANOVER, NH US",1911,3,29,44,27
"6496","HANOVER, NH US",1911,3,30,40,31
"6497","HANOVER, NH US",1911,3,31,34,25
"6498","HANOVER, NH US",1911,4,1,33,20
"6499","HANOVER, NH US",1911,4,2,27,10
"6500","HANOVER, NH US",1911,4,3,34,10
"6501","HANOVER, NH US",1911,4,4,41,6
"6502","HANOVER, NH US",1911,4,5,38,26
"6503","HANOVER, NH US",1911,4,6,57,32
"6504","HANOVER, NH US",1911,4,7,53,35
"6505","HANOVER, NH US",1911,4,8,46,24
"6506","HANOVER, NH US",1911,4,9,43,29
"6507","HANOVER, NH US",1911,4,10,47,21
"6508","HANOVER, NH US",1911,4,11,45,19
"6509","HANOVER, NH US",1911,4,12,55,16
"6510","HANOVER, NH US",1911,4,13,66,22
"6511","HANOVER, NH US",1911,4,14,51,37
"6512","HANOVER, NH US",1911,4,15,58,31
"6513","HANOVER, NH US",1911,4,16,44,26
"6514","HANOVER, NH US",1911,4,17,45,27
"6515","HANOVER, NH US",1911,4,18,49,26
"6516","HANOVER, NH US",1911,4,19,59,22
"6517","HANOVER, NH US",1911,4,20,55,33
"6518","HANOVER, NH US",1911,4,21,53,24
"6519","HANOVER, NH US",1911,4,22,48,29
"6520","HANOVER, NH US",1911,4,23,49,31
"6521","HANOVER, NH US",1911,4,24,66,22
"6522","HANOVER, NH US",1911,4,25,66,25
"6523","HANOVER, NH US",1911,4,26,73,26
"6524","HANOVER, NH US",1911,4,27,79,28
"6525","HANOVER, NH US",1911,4,28,82,38
"6526","HANOVER, NH US",1911,4,29,84,35
"6527","HANOVER, NH US",1911,4,30,81,38
"6528","HANOVER, NH US",1911,5,1,72,51
"6529","HANOVER, NH US",1911,5,2,64,40
"6530","HANOVER, NH US",1911,5,3,42,27
"6531","HANOVER, NH US",1911,5,4,51,24
"6532","HANOVER, NH US",1911,5,5,66,25
"6533","HANOVER, NH US",1911,5,6,74,29
"6534","HANOVER, NH US",1911,5,7,79,33
"6535","HANOVER, NH US",1911,5,8,84,39
"6536","HANOVER, NH US",1911,5,9,78,30
"6537","HANOVER, NH US",1911,5,10,74,47
"6538","HANOVER, NH US",1911,5,11,91,47
"6539","HANOVER, NH US",1911,5,12,85,56
"6540","HANOVER, NH US",1911,5,13,67,46
"6541","HANOVER, NH US",1911,5,14,74,32
"6542","HANOVER, NH US",1911,5,15,78,35
"6543","HANOVER, NH US",1911,5,16,72,55
"6544","HANOVER, NH US",1911,5,17,79,34
"6545","HANOVER, NH US",1911,5,18,82,50
"6546","HANOVER, NH US",1911,5,19,76,56
"6547","HANOVER, NH US",1911,5,20,85,58
